17096,0.00,0.00,0.00,10,34,2.64
17193,0.00,0.00,0.00,10,34,2.64
17290,0.00,0.00,0.00,10,34,2.64
17390,0.00,0.00,0.00,10,34,2.64
17487,0.00,0.00,0.00,10,34,2.66
17584,0.00,0.00,0.00,10,34,2.66
17681,0.00,0.00,0.00,10,33,2.68
17778,0.00,0.00,0.00,10,33,2.66
17876,0.00,0.00,0.00,10,33,2.68
17973,0.00,0.00,0.00,10,33,2.68
18070,0.00,0.00,0.00,10,33,2.66
18166,0.00,0.00,0.00,10,33,2.68
18264,0.00,0.00,0.00,10,33,2.66
18363,0.00,0.00,0.00,10,33,2.22
18461,0.00,-14.06,0.00,8,33,1.54
18558,0.00,-16.41,0.00,8,33,1.28
18654,0.00,-18.75,0.00,8,33,1.32
18751,0.00,0.00,0.00,10,33,1.34
18849,0.00,0.00,0.00,10,33,1.36
18946,0.00,0.00,0.00,10,33,1.34
19043,0.00,0.00,0.00,10,33,1.36
19138,0.00,0.00,0.00,10,33,1.36
19235,0.00,0.00,0.00,10,33,1.38
19332,0.00,0.00,0.00,10,33,1.38
19429,0.00,0.00,0.00,10,33,1.38
19526,0.00,0.00,0.00,10,33,1.38
19623,0.00,0.00,0.00,10,33,1.38
19721,0.00,0.00,0.00,10,33,1.38
19819,0.00,0.00,0.00,10,33,1.38
19916,0.00,0.00,0.00,10,33,1.38
20014,0.00,0.00,0.00,10,33,1.38
20111,0.00,0.00,0.00,10,33,1.38
20209,0.00,0.00,0.00,10,33,1.38
20307,0.00,0.00,0.00,10,33,1.38
20404,0.00,0.00,0.00,10,33,1.38
20503,0.00,0.00,0.00,10,33,1.38
20599,0.00,0.00,0.00,10,33,1.38
20697,0.00,0.00,0.00,10,33,1.38
20796,0.00,0.00,0.00,10,33,1.38
20893,0.00,0.00,0.00,10,33,1.38
20989,0.00,0.00,0.00,10,33,1.36
21087,0.00,0.00,0.00,10,33,1.36
21184,0.00,0.00,0.00,10,33,1.38
21281,0.00,0.00,0.00,10,33,1.36
21377,0.00,0.00,0.00,10,33,1.38
21474,0.00,0.00,0.00,10,33,1.38
21570,0.00,0.00,0.00,10,33,1.38
21668,0.00,0.00,0.00,10,33,1.38
21765,0.00,0.00,0.00,10,33,1.38
21863,0.00,0.00,0.00,10,33,1.38
21960,0.00,0.00,0.00,10,33,1.36
22057,0.00,0.00,0.00,10,33,1.38
22154,0.00,0.00,0.00,10,33,1.38
22250,0.00,0.00,0.00,10,33,1.36
22348,0.00,0.00,0.00,10,33,1.36
22444,0.00,0.00,0.00,10,33,1.36
22541,0.00,0.00,0.00,10,33,1.36
22639,0.00,0.00,0.00,10,33,1.38
22735,0.00,0.00,0.00,10,33,1.36
22831,0.00,0.00,0.00,10,33,1.36
22929,0.00,0.00,0.00,10,33,1.36
23025,0.00,0.00,0.00,10,33,1.36
23122,0.00,0.00,0.00,10,33,1.36
23220,0.00,0.00,0.00,10,33,1.36
23317,0.00,0.00,0.00,10,33,1.34
23413,0.00,0.00,0.00,10,34,1.36
23509,0.00,0.00,0.00,10,34,1.36
23606,0.00,0.00,0.00,10,34,1.36
23703,0.00,0.00,0.00,10,34,1.36
23800,0.00,0.00,0.00,10,34,1.36
23897,0.00,0.00,0.00,10,34,1.36
23995,0.00,0.00,0.00,10,34,1.36
24091,0.00,0.00,0.00,10,34,1.36
24188,0.00,0.00,0.00,10,34,1.36
24284,0.00,0.00,0.00,10,34,1.36
24381,0.00,0.00,0.00,10,34,1.34
24477,0.00,0.00,0.00,10,34,1.34
24575,0.00,0.00,0.00,10,34,1.34
24672,0.00,0.00,0.00,10,34,1.36
24769,0.00,0.00,0.00,10,34,1.34
24865,0.00,0.00,0.00,10,34,1.34
24964,0.00,0.00,0.00,10,34,1.34
25061,0.00,0.00,0.00,10,34,1.34
25158,0.00,0.00,0.00,10,34,1.36
25256,0.00,0.00,0.00,10,34,1.36
25353,0.00,0.00,0.00,10,34,1.36
25449,0.00,0.00,0.00,10,34,1.34
25546,0.00,0.00,0.00,10,34,1.34
25642,0.00,0.00,0.00,10,34,1.34
25741,0.00,0.00,0.00,10,34,1.34
25837,0.00,0.00,0.00,10,34,1.36
25935,0.00,0.00,0.00,10,34,1.36
26033,0.00,0.00,0.00,10,34,1.34
26129,0.00,0.00,0.00,10,34,1.34
26227,0.00,0.00,0.00,10,34,1.32
26324,0.00,0.00,0.00,10,34,1.34
26420,0.00,0.00,0.00,10,34,1.34
26517,0.00,0.00,0.00,10,34,1.34
26614,0.00,0.00,0.00,10,34,1.34
26710,0.00,0.00,0.00,10,34,1.34
26807,0.00,0.00,0.00,10,34,1.34
26905,0.00,0.00,0.00,10,34,1.34
27003,0.00,0.00,0.00,10,34,1.34
27100,0.00,0.00,0.00,10,34,1.34
27196,0.00,0.00,0.00,10,34,1.34
27292,0.00,0.00,0.00,10,34,1.32
27389,0.00,0.00,0.00,10,34,1.32
27485,0.00,0.00,0.00,10,34,1.34
27583,0.00,0.00,0.00,10,34,1.34
27680,0.00,0.00,0.00,10,34,1.34
27778,0.00,0.00,0.00,10,34,1.32
27875,0.00,0.00,0.00,10,34,1.34
27974,0.00,0.00,0.00,10,34,1.32
28070,0.00,0.00,0.00,10,34,1.32
28168,0.00,0.00,0.00,10,34,1.32
28266,0.00,0.00,0.00,10,34,1.32
28363,0.00,0.00,0.00,10,34,1.32
28459,0.00,0.00,0.00,10,34,1.32
28557,0.00,0.00,0.00,10,34,1.32
28653,0.00,0.00,0.00,10,34,1.34
28750,0.00,0.00,0.00,10,34,1.32
28847,0.00,0.00,0.00,10,34,1.32
28945,0.00,0.00,0.00,10,34,1.32
29043,0.00,0.00,0.00,10,34,1.32
29140,0.00,0.00,0.00,10,34,1.32
29238,0.00,0.00,0.00,10,34,1.32
29338,0.00,0.00,0.00,10,34,1.32
29435,0.00,0.00,0.00,10,34,1.32
29532,0.00,0.00,0.00,10,34,1.32
29629,0.00,0.00,0.00,10,34,1.32
29726,0.00,0.00,0.00,10,34,1.32
29822,0.00,0.00,0.00,10,34,1.32
29919,0.00,0.00,0.00,10,34,1.32
30016,0.00,0.00,0.00,10,34,1.32
30114,0.00,0.00,0.00,10,34,1.32
30210,0.00,0.00,0.00,10,34,1.32
30306,0.00,0.00,0.00,10,34,1.32
30403,0.00,0.00,0.00,10,34,1.32
30500,0.00,0.00,0.00,10,34,1.32
30597,0.00,0.00,0.00,10,34,1.32
30694,0.00,0.00,0.00,10,34,1.32
30791,0.00,0.00,0.00,10,34,1.32
30888,0.00,0.00,0.00,10,34,1.30
30984,0.00,0.00,0.00,10,34,1.30
31081,0.00,0.00,0.00,10,34,1.30
31178,0.00,0.00,0.00,10,34,1.30
31274,0.00,0.00,0.00,10,34,1.30
31372,0.00,0.00,0.00,10,34,1.32
31468,0.00,0.00,0.00,10,34,1.40
31565,0.00,0.00,0.00,10,34,1.42
31662,0.00,0.00,0.00,10,34,1.44
31759,0.00,0.00,0.00,10,34,1.56
31856,0.00,0.00,0.00,10,34,1.64
31953,0.00,0.00,0.00,10,34,1.66
32051,0.00,0.00,0.00,10,34,1.70
32147,0.00,0.00,0.00,10,34,1.72
32244,0.00,0.00,0.00,10,34,1.76
32343,0.00,0.00,0.00,8,34,1.76
32440,0.00,3.12,0.00,8,34,1.78
32537,0.00,3.91,0.00,8,34,1.80
32635,0.00,3.91,0.00,8,34,1.82
32733,0.00,3.12,0.00,8,34,1.82
32829,0.00,2.34,0.00,8,34,1.84
32926,0.00,1.56,0.00,8,34,1.84
33024,0.00,0.78,0.00,8,34,1.84
33121,0.00,0.78,0.00,8,34,1.86
33217,0.00,1.56,0.00,8,34,1.90
33314,0.00,-1.56,0.00,8,34,1.94
33412,0.00,-0.78,0.00,8,34,1.98
33509,0.00,-0.78,0.00,8,34,2.04
33606,0.00,-0.78,0.00,8,34,2.04
33703,0.00,-0.78,0.00,8,34,2.06
33800,0.00,0.00,0.00,8,34,2.08
33898,0.00,1.56,0.00,8,34,2.10
33993,0.00,3.12,0.00,8,34,2.10
34089,0.00,3.12,0.00,8,34,2.10
34188,0.00,3.91,0.00,8,34,2.12
34284,0.00,4.69,0.00,8,34,2.12
34381,0.00,5.47,0.00,8,34,2.12
34478,0.00,5.47,0.00,8,34,2.18
34575,0.00,5.47,0.00,8,34,2.20
34672,0.00,5.47,0.00,8,34,2.22
34769,0.00,5.47,0.00,8,34,2.22
34865,0.00,5.47,0.00,8,34,2.24
34961,0.00,5.47,0.00,8,34,2.22
35058,0.00,5.47,0.00,8,34,2.24
35156,0.00,5.47,0.00,8,34,2.24
35253,0.00,4.69,0.00,8,34,2.26
35353,0.00,4.69,0.00,8,34,2.26
35450,0.00,3.91,0.00,8,34,2.26
35546,0.00,3.91,0.00,8,34,2.26
35644,0.00,3.91,0.00,8,34,2.26
35742,0.00,3.91,0.00,8,34,2.28
35839,0.00,3.12,0.00,8,34,2.28
35936,0.00,3.91,0.00,8,34,2.28
36033,0.00,3.91,0.00,8,34,2.28
36148,0.00,3.91,0.00,8,34,2.30
36243,0.00,3.91,0.00,8,34,2.30
36341,0.00,3.12,0.00,8,34,2.30
36437,0.00,3.91,0.00,8,34,2.30
36534,0.00,3.12,0.00,8,33,2.32
36630,0.00,3.12,0.00,8,33,2.32
36728,0.00,3.12,0.00,8,33,2.34
36825,0.00,3.12,0.00,8,33,2.32
36922,0.00,3.12,0.00,8,33,2.34
37020,0.00,3.91,0.00,8,33,2.34
37119,0.00,3.12,0.00,8,33,2.36
37216,0.00,3.12,0.00,8,33,2.36
37313,0.00,3.12,0.00,8,33,2.36
37410,0.00,3.12,0.00,8,33,2.36
37506,0.00,3.12,0.00,8,33,2.36
37603,0.00,3.12,0.00,8,33,2.36
37701,0.00,3.12,0.00,8,33,2.38
37799,0.00,3.12,0.00,8,33,2.40
37896,0.00,3.12,0.00,8,33,2.40
37993,0.00,3.12,0.00,8,33,2.40
38090,0.00,3.12,0.00,8,33,2.40
38187,0.00,3.12,0.00,8,33,2.40
38285,0.00,3.12,0.00,8,33,2.42
38383,0.00,3.12,0.00,8,33,2.42
38480,0.00,3.12,0.00,8,33,2.44
38576,0.00,2.34,0.00,8,33,2.44
38673,0.00,2.34,0.00,8,33,2.44
38769,0.00,2.34,0.00,8,33,2.44
38866,0.00,1.56,0.00,8,33,2.46
38963,0.00,2.34,0.00,8,33,2.46
39059,0.00,2.34,0.00,8,33,2.46
39157,0.00,2.34,0.00,8,33,2.46
39252,0.00,1.56,0.00,8,33,2.48
39349,0.00,1.56,0.00,8,33,2.46
39446,0.00,1.56,0.00,8,33,2.46
39543,0.00,0.78,0.00,8,33,2.48
39642,0.00,1.56,0.00,8,32,2.46
39740,0.00,1.56,0.00,8,32,2.48
39837,0.00,1.56,0.00,8,32,2.46
39934,0.00,0.78,0.00,8,32,2.46
40031,0.00,0.78,0.00,8,32,2.48
40128,0.00,0.78,0.00,8,32,2.46
40226,0.00,1.56,0.00,8,32,2.48
40322,0.00,0.78,0.00,8,32,2.48
40419,0.00,0.78,0.00,8,32,2.48
40516,0.00,0.78,0.00,8,32,2.48
40612,0.00,-0.78,0.00,8,32,2.46
40709,0.00,-3.91,0.00,8,32,1.44
40806,0.00,-7.03,0.00,8,32,1.40
40902,0.00,0.00,0.00,8,32,1.36
41000,0.00,0.00,0.00,10,32,1.36
41097,0.00,0.00,0.00,10,32,1.38
41194,0.00,0.00,0.00,10,32,1.38
41290,0.00,0.00,0.00,10,32,1.34
41386,0.00,0.00,0.00,10,32,1.34
41483,0.00,0.00,0.00,10,32,1.28
41580,0.00,0.00,0.00,10,32,1.26
41677,0.00,0.00,0.00,10,32,1.24
41773,0.00,0.00,0.00,10,32,1.26
41870,0.00,0.00,0.00,10,32,1.26
41967,0.00,0.00,0.00,10,32,1.26
42064,0.00,0.00,0.00,10,32,1.32
42165,0.00,0.00,0.00,10,32,1.32
42260,0.00,0.00,0.00,10,32,1.28
42358,0.00,0.00,0.00,10,32,1.28
42455,0.00,0.00,0.00,10,32,1.28
42552,0.00,0.00,0.00,10,32,1.28
42649,0.00,0.00,0.00,10,32,1.32
42746,0.00,0.00,0.00,10,32,1.36
42843,0.00,-0.78,0.00,8,32,1.36
42940,0.00,-0.78,0.00,8,32,1.34
43037,0.00,-0.78,0.00,8,32,1.32
43134,0.00,-0.78,0.00,8,32,1.28
43232,0.00,-0.78,0.00,8,32,1.28
43330,0.00,-0.78,0.00,8,32,1.28
43426,0.00,-0.78,0.00,8,32,1.28
43524,0.00,-1.56,0.00,8,32,1.26
43621,0.00,-1.56,0.00,8,32,1.26
43717,0.00,-1.56,0.00,8,32,1.24
43815,0.00,-1.56,0.00,8,32,1.26
43912,0.00,-1.56,0.00,8,32,1.26
44009,0.00,-1.56,0.00,8,32,1.24
44105,0.00,-1.56,0.00,8,32,1.28
44203,0.00,-2.34,0.00,8,32,1.26
44299,0.00,-2.34,0.00,8,32,1.26
44396,0.00,-2.34,0.00,8,33,1.26
44494,0.00,-2.34,0.00,8,33,1.24
44590,0.00,-2.34,0.00,8,33,1.26
44686,0.00,-3.12,0.00,8,33,1.28
44783,0.00,-3.12,0.00,8,33,1.24
44880,0.00,-3.12,0.00,8,33,1.26
44977,0.00,-3.12,0.00,8,33,1.30
45074,0.00,-3.12,0.00,8,33,1.30
45171,0.00,-3.12,0.00,8,33,1.28
45268,0.00,-3.91,0.00,8,33,1.32
45365,0.00,-3.91,0.00,8,33,1.32
45462,0.00,-3.91,0.00,8,33,1.28
45558,0.00,-3.91,0.00,8,33,1.28
45656,0.00,-3.91,0.00,8,33,1.24
45752,0.00,-3.91,0.00,8,33,1.26
45848,0.00,-3.91,0.00,8,33,1.26
45946,0.00,-3.91,0.00,8,33,1.26
46043,0.00,-3.91,0.00,8,33,1.28
46140,0.00,-3.91,0.00,8,33,1.28
46238,0.00,-3.91,0.00,8,33,1.28
46335,0.00,-3.91,0.00,8,33,1.30
46434,0.00,-3.91,0.00,8,33,1.26
46530,0.00,-3.91,0.00,8,33,1.28
46627,0.00,-3.91,0.00,8,33,1.32
46723,0.00,-3.91,0.00,8,33,1.32
46819,0.00,-3.91,0.00,8,33,1.28
46917,0.00,-3.91,0.00,8,33,1.30
47014,0.00,-3.91,0.00,8,33,1.30
47110,0.00,-3.91,0.00,8,33,1.28
47207,0.00,-3.91,0.00,8,33,1.30
47304,0.00,-3.91,0.00,8,33,1.30
47401,0.00,-3.91,0.00,8,33,1.32
47499,0.00,-3.91,0.00,8,33,1.36
47596,0.00,-4.69,0.00,8,33,1.34
47693,0.00,-3.91,0.00,8,33,1.30
47790,0.00,-3.91,0.00,8,33,1.34
47887,0.00,-3.91,0.00,8,33,1.34
47984,0.00,-3.91,0.00,8,33,1.36
48083,0.00,-3.91,0.00,8,33,1.34
48179,0.00,-4.69,0.00,8,33,1.84
48277,0.00,-3.91,0.00,8,33,2.14
48374,0.00,-3.91,0.00,8,33,1.50
48470,0.00,-5.47,0.00,8,33,1.42
48568,0.00,-7.03,0.00,8,33,1.46
48666,0.00,-6.25,0.00,8,33,1.50
48763,0.00,-7.03,0.00,8,33,1.30
48859,0.00,-7.81,0.00,8,33,1.42
48958,0.00,-8.59,0.00,8,33,1.46
49055,0.00,-12.50,0.00,8,33,1.46
49154,0.00,-10.94,0.00,8,33,1.48
49252,0.00,-7.03,0.00,8,33,1.48
49348,0.00,-1.56,0.00,8,33,1.48
49444,0.00,5.47,0.00,8,33,1.48
49540,0.00,3.12,0.00,8,33,1.50
49636,0.00,2.34,0.00,8,33,1.50
49734,0.00,1.56,0.00,8,33,1.50
49831,0.00,0.78,0.00,8,33,1.50
49927,0.00,0.00,0.00,8,33,1.50
50024,0.00,0.00,0.00,8,33,1.50
50121,0.00,0.00,0.00,8,33,1.50
50219,0.00,0.78,0.00,8,33,1.50
50315,0.00,2.34,0.00,8,33,1.52
50412,0.00,3.12,0.00,8,33,1.50
50511,0.00,3.91,0.00,8,33,1.52
50608,0.00,4.69,0.00,8,33,1.52
50705,0.00,5.47,0.00,8,33,1.52
50802,0.00,6.25,0.00,8,33,1.74
50899,0.00,6.25,0.00,8,33,1.78
50996,0.00,-6.25,0.00,8,33,1.80
51093,0.00,-8.59,0.00,8,33,1.82
51190,0.00,-3.12,0.00,8,33,1.84
51287,0.00,-1.56,0.00,8,33,1.86
51383,0.00,0.00,0.00,8,33,1.86
51480,0.00,0.78,0.00,8,33,1.86
51577,0.00,2.34,0.00,8,33,1.88
51673,0.00,5.47,0.00,8,33,1.88
51770,0.00,6.25,0.00,8,33,1.90
51867,0.00,6.25,0.00,8,33,1.94
51965,0.00,7.81,0.00,8,33,1.98
52062,0.00,7.03,0.00,8,33,1.98
52159,0.00,7.03,0.00,8,33,2.00
52256,0.00,7.03,0.00,8,33,2.00
52354,0.00,7.03,0.00,8,33,2.02
52452,0.00,7.03,0.00,8,33,2.04
52549,0.00,6.25,0.00,8,33,2.04
52647,0.00,6.25,0.00,8,33,2.04
52745,0.00,5.47,0.00,8,33,2.06
52842,0.00,4.69,0.00,8,33,2.06
52942,0.00,4.69,0.00,8,33,2.08
53039,0.00,4.69,0.00,8,33,2.08
53137,0.00,4.69,0.00,8,33,2.10
53234,0.00,3.91,0.00,8,33,2.10
53333,0.00,3.91,0.00,8,33,2.10
53438,0.00,3.91,0.00,8,33,2.10
53535,0.00,3.12,0.00,8,33,2.10
53632,0.00,3.12,0.00,8,33,2.10
53730,0.00,3.12,0.00,8,33,2.12
53828,0.00,3.91,0.00,8,33,2.12
53925,0.00,3.91,0.00,8,33,2.10
54023,0.00,3.12,0.00,8,33,2.12
54120,0.00,3.91,0.00,8,33,2.12
54216,0.00,3.12,0.00,8,33,2.12
54315,0.00,3.12,0.00,8,33,2.12
54414,0.00,3.91,0.00,8,33,2.12
54511,0.00,3.91,0.00,8,33,2.12
54609,0.00,3.91,0.00,8,33,2.12
54705,0.00,4.69,0.00,8,33,2.14
54803,0.00,4.69,0.00,8,33,2.14
54903,0.00,3.91,0.00,8,33,2.14
55001,0.00,4.69,0.00,8,33,2.14
55099,0.00,4.69,0.00,8,33,2.14
55197,0.00,4.69,0.00,8,33,2.14
55295,0.00,4.69,0.00,8,33,2.14
55393,0.00,4.69,0.00,8,33,2.16
55490,0.00,3.91,0.00,8,33,2.14
55588,0.00,3.91,0.00,8,33,2.16
55685,0.00,4.69,0.00,8,33,2.16
55782,0.00,4.69,0.00,8,33,2.16
55879,0.00,4.69,0.00,8,33,2.18
55976,0.00,5.47,0.00,8,33,2.18
56073,0.00,4.69,0.00,8,33,2.20
56169,0.00,5.47,0.00,8,33,2.20
56266,0.00,5.47,0.00,8,33,2.22
56363,0.00,4.69,0.00,8,33,2.22
56460,0.00,3.12,0.00,8,33,2.22
56558,0.00,3.91,0.00,8,33,2.22
56654,0.00,3.12,0.00,8,33,2.22
56751,0.00,3.12,0.00,8,33,2.22
56849,0.00,3.12,0.00,8,33,2.22
56947,0.00,3.12,0.00,8,33,2.24
57044,0.00,3.12,0.00,8,33,2.24
57140,0.00,3.12,0.00,8,33,2.26
57237,0.00,3.12,0.00,8,33,2.26
57333,0.00,3.91,0.00,8,33,2.26
57430,0.00,3.91,0.00,8,33,2.28
57527,0.00,4.69,0.00,8,33,2.32
57626,0.00,4.69,0.00,8,33,2.34
57724,0.00,4.69,0.00,8,33,2.34
57820,0.00,3.91,0.00,8,33,2.36
57918,0.00,2.34,0.00,8,33,2.36
58014,0.00,3.12,0.00,8,33,2.38
58112,0.00,2.34,0.00,8,33,2.38
58210,0.00,1.56,0.00,8,33,2.40
58306,0.00,0.78,0.00,8,33,2.40
58403,0.00,0.00,0.00,8,33,2.40
58500,0.00,0.00,0.00,8,33,2.40
58597,0.00,-0.78,0.00,8,33,2.42
